"x","y"
100,201
59,119
61,123
8,17
14,29
33,67
55,111
11,23
20,41
22,45
72,145
87,175
89,179
7,15
35,71
90,181
57,115
5,11
29,59
74,149
17,35
15,31
51,103
5,11
92,185
28,57
72,145
94,189
25,51
89,179
68,137
6,13
83,167
67,135
22,45
28,57
91,183
56,113
47,95
100,201
81,163
54,109
39,79
4,9
86,173
58,117
30,61
1,3
2,5
47,95
66,133
48,97
69,139
95,191
6,13
34,69
56,113
35,71
7,15
65,131
82,165
91,183
13,27
30,61
43,87
48,97
6,13
71,143
32,65
77,155
48,97
98,197
100,201
23,47
43,87
52,105
74,149
29,59
35,71
71,143
66,133
69,139
38,77
28,57
27,55
56,113
74,149
20,41
38,77
29,59
50,101
31,63
24,49
100,201
80,161
89,179
56,113
29,59
7,15
44,89
1,3
84,169
93,187
44,89
52,105
27,55
96,193
46,93
34,69
36,73
35,71
15,31
96,193
33,67
17,35
91,183
100,201
39,79
22,45
44,89
85,171
32,65
28,57
66,133
74,149
6,13
50,101
35,71
3,7
41,83
9,19
100,201
45,91
49,99
17,35
64,129
73,147
47,95
21,43
45,91
67,135
34,69
19,39
78,157
69,139
61,123
13,27
54,109
18,37
65,131
89,179
19,39
50,101
8,17
8,17
1,3
78,157
65,131
46,93
54,109
33,67
13,27
14,29
20,41
42,85
91,183
7,15
83,167
45,91
12,25
48,97
14,29
69,139
3,7
35,71
58,117
5,11
52,105
57,115
26,53
57,115
33,67
72,145
94,189
8,17
98,197
92,185
60,121
26,53
78,157
81,163
85,171
62,125
25,51
43,87
51,103
96,193
57,115
23,47
53,107
46,93
38,77
60,121
55,111
35,71
44,89
96,193
74,149
40,81
39,79
79,159
40,81
15,31
57,115
3,7
43,87
87,175
50,101
97,195
15,31
41,83
41,83
63,127
40,81
21,43
32,65
85,171
54,109
62,125
45,91
57,115
70,141
95,191
72,145
58,117
48,97
58,117
81,163
65,131
48,97
18,37
7,15
68,137
2,5
89,179
53,107
4,9
1,3
69,139
6,13
97,195
35,71
45,91
8,17
40,81
2,5
22,45
99,199
14,29
21,43
94,189
80,161
13,27
2,5
46,93
3,7
43,87
52,105
42,85
13,27
3,7
64,129
14,29
17,35
40,81
37,75
87,175
56,113
4,9
65,131
64,129
72,145
60,121
26,53
59,119
59,119
85,171
92,185
1,3
37,75
54,109
23,47
48,97
48,97
98,197
15,31
74,149
61,123
7,15
56,113
86,173
57,115
82,165
40,81
81,163
95,191
11,23
60,121
10,21
75,151
89,179
32,65
21,43
77,155
9,19
46,93
35,71
40,81
42,85
72,145
49,99
80,161
9,19
53,107
97,195
89,179
47,95
77,155
29,59
5,11
94,189
44,89
52,105
73,147
74,149
55,111
3,7
58,117
44,89
39,79
92,185
20,41
2,5
31,63
20,41
59,119
73,147
34,69
14,29
28,57
41,83
86,173
95,191
80,161
1,3
68,137
8,17
85,171
1,3
1,3
60,121
29,59
9,19
23,47
90,181
55,111
90,181
40,81
69,139
9,19
38,77
66,133
80,161
86,173
12,25
67,135
39,79
58,117
76,153
35,71
61,123
67,135
100,201
65,131
97,195
66,133
66,133
78,157
63,127
36,73
2,5
44,89
11,23
66,133
32,65
86,173
91,183
62,125
71,143
1,3
16,33
81,163
76,153
83,167
58,117
96,193
49,99
96,193
46,93
20,41
19,39
48,97
49,99
13,27
54,109
56,113
57,115
77,155
75,151
24,49
24,49
71,143
20,41
49,99
51,103
23,47
75,151
70,141
56,113
68,137
79,159
98,197
18,37
27,55
58,117
3,7
49,99
20,41
51,103
69,139
79,159
8,17
93,187
5,11
48,97
54,109
94,189
88,177
31,63
30,61
96,193
85,171
75,151
60,121
19,39
14,29
55,111
46,93
75,151
47,95
60,121
94,189
48,97
14,29
12,25
8,17
36,73
43,87
69,139
42,85
28,57
53,107
84,169
4,9
48,97
66,133
1,3
55,111
26,53
7,15
84,169
26,53
74,149
35,71
55,111
94,189
53,107
94,189
40,81
71,143
66,133
35,71
65,131
97,195
31,63
1,3
66,133
37,75
11,23
62,125
70,141
62,125
62,125
1,3
38,77
34,69
96,193
88,177
67,135
84,169
55,111
38,77
26,53
85,171
88,177
92,185
36,73
19,39
53,107
87,175
67,135
7,15
84,169
13,27
19,39
65,131
80,161
9,19
17,35
97,195
1,3
11,23
84,169
37,75
43,87
80,161
82,165
88,177
85,171
83,167
98,197
47,95
2,5
22,45
71,143
2,5
45,91
11,23
98,197
73,147
19,39
59,119
42,85
7,15
4,9
27,55
17,35
87,175
71,143
91,183
51,103
6,13
52,105
51,103
66,133
65,131
49,99
48,97
75,151
70,141
8,17
30,61
63,127
89,179
41,83
14,29
57,115
21,43
61,123
7,15
71,143
48,97
40,81
57,115
67,135
24,49
61,123
81,163
18,37
55,111
32,65
72,145
30,61
62,125
64,129
82,165
17,35
86,173
55,111
39,79
49,99
76,153
56,113
6,13
68,137
25,51
28,57
35,71
75,151
64,129
78,157
44,89
87,175
43,87
35,71
61,123
12,25
53,107
32,65
57,115
15,31
63,127
46,93
74,149
11,23
47,95
46,93
72,145
33,67
5,11
30,61
16,33
73,147
68,137
46,93
1,3
38,77
90,181
41,83
91,183
3,7
66,133
76,153
18,37
58,117
50,101
100,201
12,25
21,43
75,151
19,39
59,119
30,61
5,11
73,147
41,83
92,185
30,61
43,87
38,77
37,75
94,189
56,113
17,35
48,97
56,113
83,167
55,111
27,55
76,153
61,123
29,59
48,97
37,75
36,73
28,57
65,131
18,37
51,103
61,123
100,201
58,117
28,57
6,13
47,95
56,113
65,131
82,165
32,65
16,33
3,7
1,3
66,133
10,21
82,165
95,191
69,139
92,185
54,109
61,123
94,189
41,83
58,117
66,133
89,179
35,71
50,101
70,141
53,107
32,65
48,97
15,31
14,29
99,199
95,191
74,149
20,41
83,167
34,69
28,57
27,55
45,91
25,51
72,145
73,147
70,141
47,95
96,193
68,137
67,135
71,143
97,195
4,9
92,185
13,27
30,61
55,111
66,133
96,193
63,127
24,49
26,53
8,17
59,119
47,95
82,165
25,51
37,75
24,49
23,47
75,151
96,193
69,139
53,107
16,33
90,181
75,151
1,3
29,59
61,123
7,15
85,171
6,13
78,157
37,75
73,147
35,71
3,7
66,133
88,177
10,21
64,129
75,151
21,43
14,29
4,9
31,63
98,197
97,195
30,61
3,7
25,51
49,99
27,55
71,143
82,165
64,129
44,89
74,149
13,27
90,181
70,141
15,31
51,103
97,195
16,33
92,185
87,175
55,111
88,177
88,177
69,139
6,13
51,103
2,5
92,185
60,121
32,65
1,3
73,147
83,167
12,25
4,9
49,99
26,53
1,3
17,35
47,95
63,127
18,37
55,111
91,183
97,195
100,201
54,109
49,99
1,3
96,193
23,47
2,5
69,139
26,53
71,143
31,63
35,71
10,21
54,109
10,21
92,185
17,35
83,167
59,119
14,29
99,199
80,161
88,177
55,111
92,185
96,193
49,99
100,201
87,175
49,99
94,189
64,129
99,199
79,159
19,39
81,163
46,93
79,159
72,145
1,3
76,153
40,81
45,91
28,57
27,55
89,179
52,105
42,85
7,15
74,149
46,93
29,59
73,147
95,191
11,23
92,185
96,193
87,175
22,45
93,187
14,29
36,73
25,51
42,85
60,121
31,63
67,135
18,37
62,125
35,71
67,135
65,131
83,167
72,145
68,137
91,183
81,163
97,195
2,5
73,147
38,77
27,55
44,89
65,131
80,161
88,177
31,63
79,159
97,195
76,153
27,55
91,183
25,51
11,23
10,21
51,103
65,131
71,143
34,69
44,89
80,161
72,145
77,155
95,191
76,153
9,19
49,99
60,121
65,131
31,63
56,113
91,183
79,159
28,57
84,169
46,93
94,189
65,131
16,33
96,193
3,7
58,117
65,131
37,75
73,147
12,25
21,43
70,141
37,75
36,73
5,11
71,143
76,153
33,67
54,109
72,145
74,149
92,185
14,29
73,147
30,61
11,23
74,149
42,85
78,157
19,39
73,147
67,135
50,101
51,103
26,53
31,63
33,67
36,73
50,101
37,75
97,195
38,77
88,177
29,59
21,43
11,23
93,187
3,7
96,193
98,197
67,135
50,101
7,15
36,73
31,63
16,33
26,53
74,149
65,131
41,83
62,125
68,137
15,31
42,85
26,53
32,65
69,139
84,169
24,49
94,189
56,113
74,149
72,145
68,137
100,201
58,117
13,27
37,75
85,171
18,37
50,101
12,25
17,35
7,15
4,9
41,83
22,45
99,199
95,191
22,45
47,95
23,47
30,61
76,153
17,35
3,7
48,97
18,37
5,11
86,173
4,9
89,179
60,121
47,95
38,77
17,35
58,117
17,35
53,107
11,23
61,123
20,41
21,43
22,45
14,29
54,109
55,111
43,87
33,67
75,151
6,13
68,137
77,155
62,125
35,71
12,25
50,101
44,89
59,119
99,199
11,23
61,123
85,171
14,29
46,93
63,127
34,69
85,171
97,195
91,183
64,129
71,143
20,41
33,67
46,93
77,155
20,41
46,93
33,67
63,127
75,151
92,185
88,177
61,123
44,89
54,109
49,99
2,5
24,49
50,101
27,55
36,73
24,49
69,139
29,59
65,131
60,121
96,193
59,119
98,197
37,75
40,81
36,73
11,23
55,111
98,197
53,107
79,159
17,35
13,27
45,91
26,53
6,13
27,55
63,127
50,101
77,155
57,115
36,73
27,55
35,71
73,147
34,69
94,189
65,131
51,103
87,175
45,91
83,167
52,105
26,53
13,27
51,103
43,87
41,83
21,43
31,63
91,183
17,35
41,83
99,199
19,39
28,57
54,109
76,153
50,101
92,185
83,167
19,39
58,117
88,177
34,69
18,37
15,31
56,113
16,33
40,81
15,31
4,9
53,107
21,43
72,145
20,41
51,103
79,159
92,185
3,7
87,175
12,25
63,127
31,63
45,91
98,197
45,91
26,53
98,197
36,73
39,79
5,11
66,133
77,155
12,25
100,201
79,159
92,185
57,115
98,197
34,69
83,167
50,101
60,121
63,127
76,153
11,23
67,135
11,23
82,165
35,71
19,39
91,183
68,137
85,171
20,41
52,105
40,81
62,125
82,165
63,127
45,91
72,145
90,181
10,21
74,149
40,81
56,113
48,97
52,105
46,93
16,33
81,163
67,135
87,175
67,135
39,79
48,97
27,55
93,187
29,59
3,7
26,53
99,199
68,137
94,189
37,75
71,143
26,53
51,103
27,55
9,19
98,197
24,49
32,65
18,37
87,175
93,187
55,111
21,43
8,17
45,91
67,135
31,63
66,133
20,41
76,153
77,155
47,95
12,25
13,27
44,89
59,119
25,51
50,101
92,185
18,37
62,125
51,103
96,193
30,61
98,197
9,19
20,41
66,133
60,121
10,21
49,99
91,183
31,63
8,17
32,65
1,3
44,89
87,175
59,119
75,151
91,183
91,183
64,129
72,145
73,147
37,75
50,101
78,157
3,7
87,175
73,147
44,89
55,111
78,157
69,139
55,111
17,35
73,147
60,121
6,13
36,73
16,33
100,201
58,117
44,89
9,19
40,81
36,73
37,75
64,129
61,123
64,129
64,129
3,7
22,45
71,143
89,179
2,5
15,31
79,159
4,9
19,39
31,63
78,157
29,59
98,197
26,53
71,143
76,153
47,95
80,161
12,25
57,115
2,5
80,161
18,37
4,9
30,61
19,39
11,23
28,57
85,171
50,101
34,69
27,55
30,61
8,17
94,189
92,185
2,5
29,59
34,69
24,49
24,49
70,141
90,181
87,175
22,45
93,187
6,13
32,65
49,99
84,169
37,75
30,61
36,73
82,165
10,21
35,71
60,121
19,39
82,165
82,165
28,57
54,109
3,7
45,91
80,161
76,153
50,101
99,199
11,23
60,121
42,85
79,159
47,95
98,197
62,125
38,77
65,131
57,115
92,185
11,23
11,23
100,201
65,131
95,191
14,29
45,91
46,93
27,55
5,11
63,127
33,67
84,169
64,129
76,153
55,111
81,163
97,195
10,21
78,157
78,157
73,147
16,33
96,193
1,3
80,161
68,137
46,93
54,109
37,75
55,111
25,51
42,85
37,75
90,181
18,37
27,55
34,69
67,135
21,43
79,159
74,149
90,181
90,181
60,121
24,49
96,193
43,87
64,129
22,45
93,187
53,107
45,91
18,37
69,139
90,181
80,161
90,181
28,57
4,9
20,41
62,125
73,147
54,109
41,83
16,33
40,81
61,123
15,31
77,155
31,63
70,141
28,57
93,187
32,65
50,101
38,77
3,7
60,121
46,93
30,61
80,161
66,133
64,129
30,61
87,175
87,175
16,33
27,55
86,173
11,23
37,75
95,191
45,91
91,183
6,13
16,33
95,191
59,119
24,49
72,145
69,139
85,171
35,71
41,83
3,7
22,45
54,109
32,65
52,105
31,63
52,105
54,109
70,141
2,5
4,9
22,45
43,87
8,17
59,119
66,133
26,53
71,143
65,131
51,103
4,9
13,27
32,65
34,69
90,181
91,183
68,137
91,183
18,37
76,153
71,143
56,113
6,13
99,199
97,195
19,39
19,39
13,27
88,177
98,197
35,71
64,129
100,201
68,137
14,29
49,99
56,113
9,19
4,9
92,185
64,129
39,79
9,19
70,141
48,97
43,87
72,145
9,19
58,117
91,183
23,47
78,157
19,39
38,77
82,165
53,107
43,87
50,101
69,139
14,29
29,59
43,87
52,105
18,37
85,171
22,45
95,191
94,189
66,133
45,91
85,171
70,141
32,65
31,63
64,129
58,117
43,87
11,23
38,77
49,99
100,201
37,75
31,63
34,69
55,111
54,109
73,147
84,169
5,11
39,79
70,141
77,155
35,71
17,35
17,35
100,201
6,13
88,177
26,53
86,173
36,73
95,191
19,39
89,179
57,115
52,105
81,163
74,149
34,69
88,177
85,171
30,61
48,97
36,73
22,45
23,47
23,47
41,83
20,41
49,99
6,13
34,69
33,67
41,83
94,189
73,147
35,71
98,197
34,69
7,15
8,17
45,91
13,27
44,89
13,27
97,195
66,133
51,103
17,35
20,41
82,165
79,159
80,161
35,71
91,183
86,173
20,41
8,17
38,77
21,43
26,53
8,17
57,115
48,97
78,157
9,19
94,189
33,67
17,35
81,163
8,17
95,191
5,11
55,111
48,97
64,129
71,143
49,99
10,21
53,107
10,21
43,87
24,49
86,173
49,99
48,97
85,171
28,57
29,59
48,97
4,9
48,97
78,157
23,47
94,189
24,49
6,13
99,199
14,29
59,119
26,53
72,145
2,5
29,59
57,115
83,167
32,65
48,97
73,147
35,71
49,99
40,81
23,47
30,61
64,129
49,99
71,143
9,19
76,153
88,177
85,171
60,121
96,193
19,39
58,117
38,77
43,87
98,197
91,183
55,111
19,39
74,149
42,85
34,69
9,19
86,173
94,189
19,39
15,31
39,79
34,69
97,195
84,169
19,39
7,15
56,113
100,201
72,145
98,197
77,155
12,25
72,145
93,187
51,103
42,85
48,97
61,123
95,191
63,127
1,3
12,25
97,195
29,59
95,191
11,23
74,149
15,31
93,187
22,45
3,7
16,33
100,201
57,115
80,161
43,87
90,181
68,137
15,31
9,19
98,197
37,75
29,59
79,159
30,61
75,151
99,199
84,169
18,37
48,97
56,113
72,145
94,189
30,61
79,159
34,69
32,65
46,93
43,87
81,163
12,25
93,187
3,7
30,61
20,41
9,19
77,155
71,143
89,179
59,119
23,47
18,37
31,63
5,11
28,57
13,27
41,83
88,177
32,65
25,51
23,47
8,17
73,147
50,101
36,73
85,171
62,125
57,115
37,75
33,67
58,117
42,85
19,39
98,197
27,55
82,165
10,21
90,181
17,35
9,19
74,149
92,185
60,121
3,7
7,15
5,11
86,173
17,35
52,105
87,175
23,47
15,31
80,161
58,117
35,71
49,99
86,173
22,45
35,71
3,7
23,47
94,189
75,151
79,159
46,93
18,37
29,59
64,129
58,117
60,121
58,117
38,77
37,75
51,103
94,189
1,3
96,193
72,145
81,163
5,11
65,131
52,105
16,33
69,139
23,47
74,149
17,35
30,61
100,201
51,103
60,121
72,145
81,163
36,73
38,77
39,79
36,73
38,77
1,3
2,5
99,199
78,157
84,169
88,177
81,163
8,17
99,199
98,197
6,13
78,157
51,103
72,145
86,173
1,3
26,53
88,177
42,85
27,55
72,145
22,45
40,81
6,13
18,37
39,79
64,129
57,115
35,71
47,95
73,147
40,81
49,99
72,145
63,127
94,189
61,123
87,175
54,109
77,155
73,147
90,181
62,125
47,95
18,37
11,23
81,163
85,171
68,137
93,187
34,69
98,197
94,189
40,81
72,145
97,195
11,23
85,171
38,77
49,99
67,135
95,191
34,69
13,27
48,97
65,131
46,93
94,189
26,53
9,19
72,145
71,143
81,163
83,167
78,157
84,169
29,59
26,53
1,3
10,21
20,41
60,121
50,101
9,19
26,53
31,63
38,77
80,161
55,111
94,189
34,69
70,141
53,107
54,109
16,33
49,99
74,149
10,21
24,49
88,177
100,201
51,103
73,147
51,103
94,189
29,59
54,109
96,193
87,175
78,157
58,117
75,151
10,21
98,197
13,27
73,147
95,191
89,179
54,109
53,107
8,17
36,73
34,69
40,81
14,29
77,155
9,19
63,127
25,51
17,35
19,39
76,153
66,133
21,43
10,21
9,19
32,65
1,3
46,93
73,147
52,105
56,113
69,139
17,35
64,129
19,39
71,143
18,37
53,107
50,101
25,51
96,193
16,33
7,15
77,155
47,95
28,57
43,87
15,31
55,111
47,95
1,3
49,99
94,189
46,93
4,9
89,179
97,195
44,89
90,181
86,173
44,89
36,73
29,59
80,161
68,137
57,115
67,135
1,3
41,83
19,39
62,125
27,55
14,29
27,55
42,85
71,143
57,115
41,83
71,143
9,19
22,45
36,73
54,109
28,57
75,151
22,45
81,163
75,151
47,95
69,139
34,69
90,181
93,187
41,83
90,181
31,63
57,115
39,79
20,41
95,191
57,115
88,177
3,7
48,97
68,137
80,161
3,7
47,95
1,3
34,69
14,29
71,143
52,105
31,63
53,107
56,113
1,3
38,77
89,179
22,45
32,65
52,105
100,201
84,169
15,31
1,3
51,103
29,59
16,33
74,149
96,193
63,127
99,199
53,107
5,11
18,37
91,183
86,173
72,145
26,53
91,183
49,99
20,41
3,7
30,61
38,77
62,125
8,17
56,113
84,169
25,51
85,171
18,37
33,67
81,163
92,185
96,193
12,25
11,23
76,153
69,139
81,163
17,35
60,121
33,67
8,17
46,93
58,117
98,197
99,199
48,97
36,73
42,85
17,35
50,101
24,49
58,117
91,183
75,151
54,109
57,115
56,113
61,123
2,5
31,63
43,87
66,133
2,5
64,129
71,143
76,153
52,105
77,155
37,75
11,23
35,71
13,27
51,103
62,125
70,141
27,55
95,191
84,169
67,135
45,91
12,25
88,177
62,125
88,177
42,85
8,17
87,175
15,31
79,159
97,195
100,201
46,93
49,99
6,13
1,3
92,185
86,173
18,37
63,127
16,33
39,79
61,123
93,187
12,25
38,77
71,143
10,21
80,161
43,87
70,141
91,183
23,47
60,121
83,167
63,127
33,67
7,15
45,91
88,177
89,179
6,13
41,83
11,23
2,5
49,99
80,161
31,63
55,111
22,45
37,75
2,5
66,133
44,89
6,13
79,159
56,113
89,179
100,201
26,53
92,185
92,185
88,177
39,79
53,107
7,15
80,161
78,157
61,123
11,23
40,81
68,137
78,157
9,19
78,157
68,137
48,97
57,115
22,45
21,43
23,47
39,79
89,179
68,137
6,13
81,163
22,45
57,115
55,111
83,167
44,89
73,147
19,39
7,15
55,111
97,195
68,137
1,3
100,201
60,121
74,149
45,91
3,7
11,23
69,139
60,121
35,71
22,45
98,197
9,19
58,117
30,61
98,197
79,159
70,141
88,177
56,113
57,115
1,3
34,69
88,177
83,167
75,151
28,57
100,201
48,97
33,67
29,59
16,33
55,111
29,59
84,169
30,61
52,105
98,197
87,175
66,133
99,199
33,67
38,77
90,181
87,175
4,9
29,59
93,187
2,5
75,151
76,153
88,177
66,133
50,101
26,53
97,195
30,61
52,105
83,167
60,121
16,33
12,25
6,13
90,181
100,201
59,119
13,27
25,51
85,171
86,173
64,129
90,181
66,133
44,89
33,67
43,87
9,19
39,79
62,125
39,79
97,195
91,183
47,95
60,121
97,195
31,63
7,15
100,201
9,19
56,113
71,143
66,133
99,199
13,27
37,75
93,187
2,5
48,97
17,35
55,111
97,195
30,61
64,129
47,95
75,151
33,67
34,69
14,29
25,51
44,89
78,157
7,15
9,19
83,167
76,153
69,139
73,147
41,83
76,153
95,191
77,155
46,93
71,143
19,39
34,69
92,185
8,17
39,79
70,141
83,167
90,181
67,135
40,81
39,79
77,155
30,61
58,117
87,175
70,141
62,125
89,179
13,27
28,57
72,145
92,185
47,95
81,163
38,77
2,5
21,43
17,35
79,159
27,55
15,31
83,167
26,53
61,123
44,89
29,59
46,93
37,75
18,37
56,113
95,191
55,111
90,181
96,193
100,201
52,105
78,157
93,187
31,63
5,11
55,111
70,141
3,7
38,77
49,99
77,155
52,105
69,139
78,157
67,135
87,175
2,5
72,145
54,109
84,169
27,55
92,185
16,33
99,199
27,55
22,45
30,61
63,127
27,55
15,31
89,179
85,171
88,177
18,37
62,125
43,87
10,21
78,157
39,79
47,95
77,155
35,71
45,91
72,145
67,135
59,119
9,19
44,89
13,27
56,113
96,193
28,57
81,163
36,73
87,175
80,161
4,9
100,201
37,75
44,89
96,193
39,79
41,83
100,201
40,81
37,75
57,115
68,137
74,149
24,49
26,53
67,135
17,35
22,45
35,71
13,27
90,181
97,195
46,93
46,93
11,23
72,145
17,35
100,201
47,95
12,25
29,59
27,55
18,37
74,149
7,15
33,67
96,193
89,179
34,69
81,163
94,189
4,9
80,161
5,11
81,163
10,21
89,179
84,169
16,33
6,13
71,143
61,123
76,153
41,83
16,33
32,65
60,121
82,165
73,147
14,29
92,185
4,9
3,7
52,105
50,101
39,79
7,15
71,143
25,51
70,141
85,171
98,197
99,199
99,199
32,65
43,87
73,147
43,87
26,53
38,77
53,107
64,129
92,185
56,113
84,169
99,199
16,33
8,17
74,149
80,161
87,175
100,201
89,179
51,103
52,105
5,11
9,19
26,53
63,127
99,199
17,35
76,153
2,5
100,201
73,147
83,167
13,27
87,175
31,63
54,109
71,143
88,177
90,181
65,131
73,147
32,65
55,111
80,161
4,9
53,107
19,39
26,53
99,199
2,5
59,119
66,133
46,93
6,13
4,9
18,37
25,51
47,95
100,201
79,159
73,147
62,125
11,23
51,103
3,7
46,93
64,129
98,197
39,79
75,151
16,33
64,129
7,15
67,135
12,25
83,167
45,91
6,13
35,71
91,183
35,71
53,107
67,135
21,43
58,117
56,113
77,155
79,159
93,187
63,127
23,47
35,71
88,177
99,199
88,177
94,189
19,39
59,119
97,195
61,123
71,143
6,13
58,117
94,189
21,43
5,11
15,31
66,133
14,29
55,111
63,127
93,187
88,177
6,13
3,7
48,97
63,127
47,95
63,127
43,87
2,5
76,153
87,175
34,69
80,161
60,121
49,99
74,149
16,33
38,77
92,185
73,147
42,85
66,133
48,97
25,51
88,177
4,9
90,181
51,103
57,115
43,87
42,85
88,177
53,107
26,53
49,99
80,161
33,67
77,155
28,57
92,185
44,89
68,137
23,47
30,61
74,149
59,119
53,107
70,141
83,167
17,35
76,153
63,127
61,123
37,75
66,133
30,61
44,89
10,21
81,163
50,101
57,115
23,47
63,127
79,159
87,175
29,59
11,23
53,107
72,145
53,107
16,33
15,31
91,183
45,91
56,113
78,157
28,57
74,149
82,165
6,13
61,123
63,127
83,167
24,49
54,109
53,107
92,185
5,11
65,131
100,201
62,125
10,21
44,89
42,85
76,153
96,193
73,147
39,79
38,77
9,19
65,131
47,95
41,83
61,123
4,9
47,95
29,59
8,17
62,125
58,117
79,159
57,115
62,125
100,201
76,153
55,111
37,75
32,65
23,47
87,175
70,141
86,173
39,79
61,123
76,153
38,77
97,195
49,99
81,163
1,3
37,75
96,193
4,9
84,169
86,173
25,51
79,159
68,137
18,37
30,61
91,183
81,163
4,9
29,59
39,79
68,137
79,159
15,31
49,99
20,41
70,141
74,149
53,107
24,49
21,43
37,75
74,149
30,61
46,93
68,137
5,11
53,107
44,89
33,67
52,105
67,135
80,161
73,147
75,151
9,19
34,69
19,39
59,119
31,63
66,133
39,79
100,201
35,71
37,75
65,131
20,41
58,117
45,91
97,195
16,33
14,29
20,41
35,71
11,23
62,125
61,123
1,3
20,41
44,89
10,21
83,167
59,119
37,75
80,161
38,77
90,181
40,81
32,65
68,137
39,79
88,177
15,31
35,71
76,153
8,17
72,145
79,159
84,169
25,51
3,7
70,141
48,97
68,137
8,17
45,91
19,39
25,51
8,17
46,93
92,185
53,107
90,181
51,103
53,107
41,83
74,149
75,151
52,105
29,59
32,65
6,13
67,135
23,47
23,47
70,141
36,73
35,71
34,69
55,111
66,133
78,157
44,89
59,119
60,121
41,83
2,5
77,155
59,119
97,195
3,7
87,175
44,89
96,193
48,97
9,19
93,187
33,67
82,165
34,69
58,117
47,95
86,173
69,139
83,167
10,21
95,191
72,145
59,119
89,179
5,11
60,121
61,123
42,85
87,175
12,25
22,45
41,83
83,167
15,31
67,135
76,153
91,183
37,75
76,153
76,153
54,109
83,167
53,107
96,193
22,45
5,11
30,61
13,27
56,113
51,103
3,7
66,133
2,5
38,77
67,135
18,37
94,189
84,169
57,115
21,43
75,151
87,175
37,75
98,197
95,191
55,111
65,131
1,3
20,41
25,51
28,57
52,105
90,181
41,83
25,51
48,97
8,17
87,175
35,71
66,133
92,185
90,181
42,85
58,117
48,97
38,77
74,149
99,199
49,99
99,199
72,145
10,21
85,171
96,193
35,71
43,87
70,141
80,161
5,11
61,123
51,103
38,77
93,187
9,19
43,87
97,195
25,51
37,75
58,117
83,167
81,163
62,125
70,141
56,113
2,5
73,147
51,103
90,181
3,7
85,171
42,85
92,185
23,47
27,55
98,197
64,129
86,173
95,191
32,65
13,27
50,101
22,45
100,201
67,135
68,137
97,195
16,33
58,117
91,183
32,65
47,95
51,103
65,131
22,45
11,23
33,67
30,61
98,197
80,161
67,135
93,187
71,143
39,79
62,125
90,181
32,65
84,169
18,37
93,187
37,75
63,127
20,41
83,167
79,159
100,201
53,107
69,139
92,185
94,189
62,125
11,23
55,111
93,187
88,177
59,119
50,101
74,149
71,143
55,111
91,183
86,173
77,155
4,9
17,35
38,77
26,53
61,123
8,17
66,133
53,107
25,51
35,71
54,109
94,189
33,67
25,51
98,197
7,15
82,165
77,155
82,165
58,117
57,115
8,17
6,13
84,169
58,117
53,107
3,7
74,149
10,21
37,75
79,159
33,67
81,163
100,201
70,141
12,25
68,137
14,29
90,181
71,143
79,159
99,199
14,29
47,95
73,147
60,121
28,57
17,35
10,21
40,81
4,9
36,73
17,35
32,65
37,75
82,165
94,189
90,181
54,109
46,93
33,67
77,155
17,35
32,65
80,161
33,67
41,83
25,51
72,145
11,23
67,135
100,201
43,87
75,151
86,173
8,17
42,85
68,137
88,177
79,159
21,43
54,109
6,13
29,59
97,195
67,135
84,169
49,99
60,121
97,195
66,133
97,195
56,113
45,91
39,79
86,173
92,185
44,89
41,83
18,37
60,121
2,5
100,201
72,145
95,191
3,7
65,131
82,165
34,69
57,115
93,187
74,149
37,75
38,77
18,37
15,31
88,177
92,185
77,155
93,187
93,187
57,115
64,129
83,167
79,159
20,41
43,87
94,189
47,95
1,3
61,123
97,195
81,163
72,145
32,65
73,147
75,151
20,41
9,19
55,111
75,151
80,161
32,65
7,15
82,165
25,51
17,35
98,197
7,15
33,67
75,151
84,169
67,135
37,75
47,95
63,127
34,69
55,111
94,189
57,115
32,65
32,65
9,19
49,99
73,147
17,35
67,135
25,51
81,163
23,47
33,67
75,151
42,85
1,3
62,125
60,121
52,105
91,183
17,35
42,85
87,175
77,155
19,39
25,51
75,151
20,41
58,117
49,99
63,127
73,147
9,19
87,175
58,117
20,41
5,11
18,37
42,85
70,141
14,29
75,151
97,195
46,93
1,3
64,129
93,187
25,51
81,163
53,107
85,171
92,185
87,175
73,147
72,145
38,77
27,55
77,155
73,147
99,199
21,43
95,191
2,5
26,53
10,21
61,123
18,37
30,61
48,97
7,15
83,167
11,23
15,31
19,39
7,15
33,67
81,163
68,137
34,69
63,127
22,45
87,175
47,95
85,171
2,5
7,15
32,65
8,17
67,135
76,153
18,37
74,149
14,29
62,125
6,13
59,119
32,65
51,103
73,147
21,43
49,99
66,133
94,189
38,77
62,125
39,79
90,181
27,55
88,177
37,75
79,159
54,109
6,13
55,111
45,91
46,93
49,99
84,169
45,91
89,179
91,183
66,133
13,27
10,21
64,129
85,171
93,187
59,119
22,45
59,119
11,23
50,101
97,195
53,107
29,59
41,83
12,25
63,127
39,79
16,33
42,85
39,79
2,5
67,135
91,183
89,179
66,133
24,49
89,179
64,129
89,179
89,179
10,21
89,179
82,165
49,99
45,91
62,125
75,151
30,61
36,73
16,33
87,175
43,87
38,77
29,59
22,45
4,9
97,195
91,183
15,31
9,19
29,59
31,63
15,31
54,109
29,59
27,55
69,139
